<<<<<<< vb-demo-using-git
"Commodity-wise, Market-wise Daily Report on : 01/01/2019 NR : Not Reported",,,,,,,,
,,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Achalda,10,Tonnes,NR,Carrot,1000,1050,1020,Rs/Quintal
Achnera,2.3,Tonnes,NR,Carrot,500,600,550,Rs/Quintal
Aliganj,0.3,Tonnes,NR,Carrot,600,800,700,Rs/Quintal
Anoop Shahar,70,Tonnes,NR,Carrot,280,300,290,Rs/Quintal
Atrauli,3,Tonnes,NR,Carrot,230,250,240,Rs/Quintal
Awagarh,14,Tonnes,NR,Carrot,400,600,500,Rs/Quintal
Bangarmau,0.4,Tonnes,NR,Carrot,800,900,850,Rs/Quintal
Barabanki,12,Tonnes,NR,Carrot,680,800,720,Rs/Quintal
Baraut,0.2,Tonnes,NR,Carrot,600,700,650,Rs/Quintal
Bareilly,36,Tonnes,NR,Carrot,600,700,625,Rs/Quintal
Bewar,0.3,Tonnes,NR,Carrot,700,900,800,Rs/Quintal
Bijnaur,1.6,Tonnes,NR,Carrot,670,760,720,Rs/Quintal
Chaandpur,2,Tonnes,NR,Carrot,600,700,650,Rs/Quintal
Charra,120,Tonnes,NR,Carrot,300,400,325,Rs/Quintal
Chutmalpur,4,Tonnes,NR,Carrot,560,720,625,Rs/Quintal
Devariya,2,Tonnes,NR,Carrot,1100,1125,1105,Rs/Quintal
Devband,2.4,Tonnes,NR,Carrot,450,550,500,Rs/Quintal
Dibiapur,21,Tonnes,NR,Carrot,600,700,650,Rs/Quintal
Faizabad,24.5,Tonnes,NR,Carrot,725,775,750,Rs/Quintal
Farukhabad,100,Tonnes,NR,Carrot,450,550,500,Rs/Quintal
Fatehpur,3.2,Tonnes,NR,Carrot,600,700,670,Rs/Quintal
Firozabad,19.2,Tonnes,NR,Carrot,400,600,500,Rs/Quintal
Gangoh,1.8,Tonnes,NR,Carrot,615,630,625,Rs/Quintal
Ganjdudwara,0.9,Tonnes,NR,Carrot,520,550,540,Rs/Quintal
Ghiraur,1.5,Tonnes,NR,Carrot,570,650,610,Rs/Quintal
Gorakhpur,42.5,Tonnes,NR,Carrot,800,890,840,Rs/Quintal
Haathras,3.9,Tonnes,NR,Carrot,250,400,300,Rs/Quintal
Hasanpur,0.16,Tonnes,NR,Carrot,700,800,750,Rs/Quintal
Jarar,2.1,Tonnes,NR,Carrot,450,550,500,Rs/Quintal
Javer,0.1,Tonnes,NR,Carrot,NR,700,600,Rs/Quintal
Kadhle,0.9,Tonnes,NR,Carrot,500,580,540,Rs/Quintal
Karvi,2.5,Tonnes,NR,Carrot,700,800,725,Rs/Quintal
Kasganj,18,Tonnes,NR,Carrot,500,600,550,Rs/Quintal
Khairagarh,2.3,Tonnes,NR,Carrot,550,650,600,Rs/Quintal
Khatauli,0.8,Tonnes,NR,Other,590,610,600,Rs/Quintal
Kiratpur,2.3,Tonnes,NR,Carrot,950,1050,1000,Rs/Quintal
Konch,4,Tonnes,NR,Carrot,450,600,500,Rs/Quintal
Kosikalan,7,Tonnes,NR,Carrot,470,540,510,Rs/Quintal
Lucknow,62,Tonnes,NR,Carrot,700,950,850,Rs/Quintal
Mainpuri,8,Tonnes,NR,Carrot,300,450,400,Rs/Quintal
Mathura,30,Tonnes,NR,Carrot,350,550,450,Rs/Quintal
Maudaha,0.5,Tonnes,NR,Carrot,600,800,725,Rs/Quintal
Muradnagar,80,Tonnes,NR,Carrot,300,400,350,Rs/Quintal
Muzzafarnagar,2,Tonnes,NR,Carrot,700,760,730,Rs/Quintal
Nagina,1.5,Tonnes,NR,Carrot,400,450,425,Rs/Quintal
Nakud,0.2,Tonnes,NR,Carrot,500,700,600,Rs/Quintal
Nanuta,0.7,Tonnes,NR,Carrot,400,600,500,Rs/Quintal
Paliakala,2,Tonnes,NR,Carrot,1000,1080,1040,Rs/Quintal
Puranpur,4.3,Tonnes,NR,Carrot,600,640,620,Rs/Quintal
Rampurmaniharan,0.1,Tonnes,NR,Carrot,300,500,400,Rs/Quintal
Rudauli,0.4,Tonnes,NR,Carrot,700,800,750,Rs/Quintal
Saharanpur,32,Tonnes,NR,Carrot,650,750,710,Rs/Quintal
Saidpur,8,Tonnes,NR,Carrot,850,950,900,Rs/Quintal
Samsabad,3,Tonnes,NR,Carrot,400,500,450,Rs/Quintal
Shahganj,1,Tonnes,NR,Carrot,800,950,860,Rs/Quintal
Shahjahanpur,6.5,Tonnes,NR,Carrot,625,700,670,Rs/Quintal
Shahpur,0.8,Tonnes,NR,Carrot,NR,NR,675,Rs/Quintal
Shamli,11,Tonnes,NR,Carrot,600,800,700,Rs/Quintal
Sitapur,112,Tonnes,NR,Carrot,700,900,810,Rs/Quintal
Siyana,3.2,Tonnes,NR,Carrot,600,700,650,Rs/Quintal
Sultanpur,2.5,Tonnes,NR,Carrot,950,1000,980,Rs/Quintal
Sultanpurchilkana,0.8,Tonnes,NR,Carrot,500,560,530,Rs/Quintal
Tanda(Rampur),0.4,Tonnes,NR,Other,460,470,465,Rs/Quintal
Thanabhawan,2,Tonnes,NR,Carrot,400,500,450,Rs/Quintal
Tundla,5.5,Tonnes,NR,Carrot,400,425,415,Rs/Quintal
Ujhani,4,Tonnes,NR,Carrot,700,750,720,Rs/Quintal
Unnao,0.8,Tonnes,NR,Carrot,1050,1150,1100,Rs/Quintal
Uttaripura,7,Tonnes,NR,Carrot,400,600,500,Rs/Quintal
Varipaal,10.3,Tonnes,NR,Carrot,350,500,400,Rs/Quintal
Vilaspur,0.45,Tonnes,NR,Carrot,535,545,540,Rs/Quintal
Uttrakhand,,,,,,,,
Dehradoon,129.4,Tonnes,NR,Other,400,550,500,Rs/Quintal
Haldwani,5.6,Tonnes,NR,Other,250,450,350,Rs/Quintal
Haridwar Union,8.2,Tonnes,NR,Other,300,500,350,Rs/Quintal
Kashipur,1.7,Tonnes,NR,Other,600,800,700,Rs/Quintal
Roorkee,6.5,Tonnes,NR,Other,400,700,500,Rs/Quintal
Rudrapur,0.5,Tonnes,NR,Other,510,810,710,Rs/Quintal
Sitarganj,0.9,Tonnes,NR,Other,900,1100,1000,Rs/Quintal
Vikasnagar,3.4,Tonnes,NR,Other,600,800,700,Rs/Quintal
West Bengal,,,,,,,,
Karsiyang(Matigara),4.2,Tonnes,NR,Other,1500,2500,2000,Rs/Quintal
Moynaguri,2.5,Tonnes,NR,Other,1000,1100,1050,Rs/Quintal
Sealdah Koley Market,11.4,Tonnes,NR,Other,1800,2000,1800,Rs/Quintal
Uluberia,0.6,Tonnes,NR,Other,1000,1600,1200,Rs/Quintal
Cauliflower,,,,,,,,
Andhra Pradesh,,,,,,,,
Palamaner,0.8,Tonnes,NR,Cauliflower,700,1300,1000,Rs/Quintal
Assam,,,,,,,,
Dhekiajuli,35,Tonnes,NR,Local,700,800,800,Rs/Quintal
Howly,450,Tonnes,NR,Cauliflower,600,900,750,Rs/Quintal
Kharupetia,55,Tonnes,NR,Local,300,400,350,Rs/Quintal
Pamohi(Garchuk),11,Tonnes,NR,Cauliflower,500,800,600,Rs/Quintal
Chandigarh,,,,,,,,
Chandigarh(Grain/Fruit),20.57,Tonnes,NR,Other,1200,1600,1400,Rs/Quintal
Chattisgarh,,,,,,,,
Durg,35,Tonnes,NR,Other,1400,1600,1500,Rs/Quintal
Gujarat,,,,,,,,
Ahmedabad,173.6,Tonnes,NR,Other,1000,2000,1600,Rs/Quintal
"Anand(Veg,Yard,Anand)",7.63,Tonnes,NR,Cauliflower,1500,1750,1600,Rs/Quintal
Ankleshwar,2.35,Tonnes,NR,Cauliflower,1325,2225,2000,Rs/Quintal
,,,NR,Local,1925,3000,2825,Rs/Quintal
Bardoli(Katod),0.16,Tonnes,NR,Other,1550,2400,2100,Rs/Quintal
Bharuch,3.24,Tonnes,NR,Other,800,1200,1000,Rs/Quintal
Bilimora,3.73,Tonnes,NR,Other,600,900,750,Rs/Quintal
Dahod(Veg. Market),6.8,Tonnes,NR,Cauliflower,800,2200,2000,Rs/Quintal
Dholka(Koth),20,Tonnes,NR,Other,700,900,800,Rs/Quintal
Gondal(Veg.market Gondal),4.4,Tonnes,NR,Cauliflower,1500,2000,1750,Rs/Quintal
Kapadvanj,10.3,Tonnes,NR,Other,1250,1700,1475,Rs/Quintal
Mandvi,0.04,Tonnes,NR,Other,3010,3050,3030,Rs/Quintal
Mansa(Manas Veg Yard),0.08,Tonnes,NR,Other,1500,2125,1750,Rs/Quintal
Mehsana(Mehsana Veg),12.5,Tonnes,NR,Cauliflower,700,2000,1625,Rs/Quintal
Nadiyad(Chaklasi),0.7,Tonnes,NR,Cauliflower,800,1000,900,Rs/Quintal
Nadiyad(Piplag),11.2,Tonnes,NR,Cauliflower,1000,1100,1050,Rs/Quintal
Padra,1.2,Tonnes,NR,Other,1500,2000,1700,Rs/Quintal
"Patan(Veg,Yard Patan)",1.3,Tonnes,NR,Other,1400,1600,1500,Rs/Quintal
S.Mandvi,0.04,Tonnes,NR,Other,3010,3050,3030,Rs/Quintal
Surat,58,Tonnes,NR,Other,1100,2600,1850,Rs/Quintal
Talalagir,0.23,Tonnes,NR,Other,1500,1700,1600,Rs/Quintal
Vadhvan,6,Tonnes,NR,Cauliflower,1500,2000,1750,Rs/Quintal
Vankaner(Sub yard),0.3,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Vyra,0.74,Tonnes,NR,Other,1300,2000,1650,Rs/Quintal
Haryana,,,,,,,,
Ambala Cantt.,4,Tonnes,NR,Cauliflower,1400,1700,1500,Rs/Quintal
Asandh,1.2,Tonnes,NR,Other,500,600,550,Rs/Quintal
Bapauli,1.64,Tonnes,NR,Other,1400,1800,1600,Rs/Quintal
Barara,NR,Tonnes,NR,Other,600,700,600,Rs/Quintal
Barwala,14.05,Tonnes,NR,Other,1200,1800,1500,Rs/Quintal
Barwala(Hisar),5,Tonnes,NR,Other,1500,1600,1600,Rs/Quintal
Cheeka,0.02,Tonnes,NR,Other,600,600,600,Rs/Quintal
Chhachrauli,0.2,Tonnes,NR,Cauliflower,1700,1700,1700,Rs/Quintal
Faridabad,1.5,Tonnes,NR,Cauliflower,800,1000,900,Rs/Quintal
Ganaur,0.3,Tonnes,NR,Other,1200,1500,1400,Rs/Quintal
Hansi,12.8,Tonnes,NR,Other,1580,1600,1590,Rs/Quintal
Jagadhri,3.5,Tonnes,NR,Other,1500,2068,2068,Rs/Quintal
kalanwali,2,Tonnes,NR,Other,600,600,600,Rs/Quintal
Khanina,0.2,Tonnes,NR,Other,1200,1200,1200,Rs/Quintal
Ladwa,1.2,Tonnes,NR,Cauliflower,1500,2000,1800,Rs/Quintal
Meham,0.5,Tonnes,NR,Other,1000,1000,1000,Rs/Quintal
Mohindergarh,1.7,Tonnes,NR,Cauliflower,1000,1800,1500,Rs/Quintal
Mustafabad,0.4,Tonnes,NR,Other,1200,1400,1200,Rs/Quintal
Naraingarh,3.32,Tonnes,NR,Cauliflower,1000,1500,1400,Rs/Quintal
Narnaul,0.7,Tonnes,NR,Other,1000,1300,1300,Rs/Quintal
Narnaund,0.3,Tonnes,NR,Other,1300,1500,1400,Rs/Quintal
Panipat,15,Tonnes,NR,Cauliflower,800,1500,1050,Rs/Quintal
Pataudi,0.7,Tonnes,NR,Other,1200,1200,1200,Rs/Quintal
Pehowa,0.2,Tonnes,NR,Other,800,900,900,Rs/Quintal
Radaur,8,Tonnes,NR,Other,900,1400,1200,Rs/Quintal
Ratia,1.2,Tonnes,NR,Other,1200,1500,1400,Rs/Quintal
Sadhaura,12,Tonnes,NR,Cauliflower,1000,1200,1100,Rs/Quintal
Samalkha,1.8,Tonnes,NR,Cauliflower,800,1600,1200,Rs/Quintal
Shahabad,1.7,Tonnes,NR,Cauliflower,1600,2000,1800,Rs/Quintal
Shahzadpur,0.33,Tonnes,NR,Cauliflower,1200,1500,1400,Rs/Quintal
Sonepat,7.1,Tonnes,NR,Other,1000,1500,1000,Rs/Quintal
Thanesar,6,Tonnes,NR,Other,1200,2000,1500,Rs/Quintal
Uklana,0.3,Tonnes,NR,Cauliflower,1400,1600,1500,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bhuntar,1,Tonnes,NR,Other,2600,2700,2650,Rs/Quintal
Bilaspur,1.2,Tonnes,NR,Other,1800,2500,2300,Rs/Quintal
Chamba,2.02,Tonnes,NR,Other,1700,2500,2100,Rs/Quintal
Dhanotu (Mandi),3.8,Tonnes,NR,Other,1500,2000,1750,Rs/Quintal
Hamirpur,1.24,Tonnes,NR,Other,2100,2200,2200,Rs/Quintal
Hamirpur(Nadaun),0.55,Tonnes,NR,Other,2000,2200,2100,Rs/Quintal
Kangra,1,Tonnes,NR,Other,2500,2800,2750,Rs/Quintal
Kangra(Baijnath),1.5,Tonnes,NR,Cauliflower,2000,2300,2200,Rs/Quintal
Kangra(Jaisinghpur),0.4,Tonnes,NR,Cauliflower,2500,2600,2600,Rs/Quintal
Kangra(Jassour),2.5,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Kullu,1.2,Tonnes,NR,Other,2000,2500,2200,Rs/Quintal
Mandi(Mandi),1.4,Tonnes,NR,Cauliflower,1600,2200,2000,Rs/Quintal
Mandi(Takoli),0.2,Tonnes,NR,Other,1800,2200,2000,Rs/Quintal
Nahan,0.2,Tonnes,NR,Other,1600,2000,1800,Rs/Quintal
Palampur,3,Tonnes,NR,Cauliflower,2400,2500,2500,Rs/Quintal
Paonta Sahib,1.2,Tonnes,NR,Other,1500,1700,1600,Rs/Quintal
Santoshgarh,1.2,Tonnes,NR,Cauliflower,1700,2100,1900,Rs/Quintal
Shimla,2.5,Tonnes,NR,Other,2500,3000,2750,Rs/Quintal
Solan,1.6,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Solan(Nalagarh),0.9,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Akhnoor,2,Tonnes,NR,Other,1500,1600,1550,Rs/Quintal
Narwal Jammu (F&V),63,Tonnes,NR,Other,1800,2200,2000,Rs/Quintal
Samba,2.5,Tonnes,NR,Cauliflower,2000,2200,2100,Rs/Quintal
Jharkhand,,,,,,,,
Gadhwah,3.86,Tonnes,NR,Other,1860,2000,1920,Rs/Quintal
Gumla,8,Tonnes,NR,Other,2500,3000,2750,Rs/Quintal
Khunti,NR,Tonnes,NR,Other,1650,2050,1850,Rs/Quintal
,,,NR,Ranchi,1250,1650,1450,Rs/Quintal
Lohardaga,NR,Tonnes,NR,Cauliflower,1400,1800,1600,Rs/Quintal
Karnataka,,,,,,,,
"Binny Mill (F&V), Bangalore",5,Tonnes,NR,Cauliflower,1400,1600,1500,Rs/Quintal
Chickkaballapura,100,Tonnes,NR,Cauliflower,1200,1500,1350,Rs/Quintal
Chikkamagalore,5,Tonnes,NR,Local,751,951,851,Rs/Quintal
Doddaballa Pur,NR,Tonnes,NR,Cauliflower,1100,1500,1300,Rs/Quintal
Kolar,13,Tonnes,NR,Local,1000,1500,1300,Rs/Quintal
Mysore (Bandipalya),15,Tonnes,NR,Local,1600,1800,1700,Rs/Quintal
Kerala,,,,,,,,
Aluva,3,Tonnes,NR,Other,3000,4000,3500,Rs/Quintal
Angamaly,0.5,Tonnes,NR,Cauliflower,3500,3900,3700,Rs/Quintal
Athirampuzha,0.35,Tonnes,NR,Cauliflower,3300,3500,3400,Rs/Quintal
Chala,3,Tonnes,NR,Other,3800,3850,3827,Rs/Quintal
Chalakudy,1,Tonnes,NR,Cauliflower,3700,3800,3800,Rs/Quintal
Chengannur,0.3,Tonnes,NR,Other,3500,4200,4000,Rs/Quintal
Ernakulam,0.25,Tonnes,NR,Cauliflower,2200,2700,2500,Rs/Quintal
Harippad,0.5,Tonnes,NR,Other,3500,4000,4000,Rs/Quintal
Kanjangadu,0.5,Tonnes,NR,Cauliflower,3300,3700,3500,Rs/Quintal
Kayamkulam,1,Tonnes,NR,Other,4500,4700,4600,Rs/Quintal
Koduvayoor,0.7,Tonnes,NR,Other,2300,2700,2500,Rs/Quintal
Kondotty,0.25,Tonnes,NR,Other,2300,2500,2400,Rs/Quintal
Kothamangalam,1,Tonnes,NR,Other,4500,5200,5000,Rs/Quintal
Kottakkal,0.9,Tonnes,NR,Other,2100,2200,2140,Rs/Quintal
Madhavapuram,3,Tonnes,NR,Other,4200,4500,4400,Rs/Quintal
Manjeri,2,Tonnes,NR,Other,2400,2500,2450,Rs/Quintal
Moovattupuzha,0.9,Tonnes,NR,Cauliflower,3000,3300,3150,Rs/Quintal
Nedumkandam,0.3,Tonnes,NR,Other,3400,3400,3400,Rs/Quintal
Palakkad,1,Tonnes,NR,Cauliflower,2700,3200,3000,Rs/Quintal
Palayam,5,Tonnes,NR,Other,2400,2600,2500,Rs/Quintal
Parassala,1,Tonnes,NR,Cauliflower,5800,6000,5800,Rs/Quintal
Pattambi,0.1,Tonnes,NR,Other,2500,3000,2800,Rs/Quintal
Perumbavoor,4,Tonnes,NR,Cauliflower,2000,3000,2500,Rs/Quintal
Quilandy,0.08,Tonnes,NR,Other,2800,3000,3000,Rs/Quintal
Thalayolaparambu,0.7,Tonnes,NR,Cauliflower,3500,4500,4000,Rs/Quintal
Thodupuzha,0.5,Tonnes,NR,Other,2200,2300,2300,Rs/Quintal
Thrippunithura,0.6,Tonnes,NR,Cauliflower,3500,4500,4000,Rs/Quintal
vadakarapathy,1,Tonnes,NR,Other,2300,2500,2400,Rs/Quintal
Vadakkenchery,0.22,Tonnes,NR,Other,3000,3500,3250,Rs/Quintal
Madhya Pradesh,,,,,,,,
Badnawar(F&V),0.4,Tonnes,NR,Other,1000,1300,1200,Rs/Quintal
Burhanpur(F&V),0.4,Tonnes,NR,Local,600,1100,1000,Rs/Quintal
Chhindwara(F&V),2.8,Tonnes,NR,Other,400,600,500,Rs/Quintal
Dewas(F&V),0.5,Tonnes,NR,Other,700,1500,900,Rs/Quintal
Dhar(F&V),1,Tonnes,NR,Other,600,800,750,Rs/Quintal
Haatpipliya,0.11,Tonnes,NR,Cauliflower,600,1200,900,Rs/Quintal
Jhabua,0.3,Tonnes,NR,Local,800,900,850,Rs/Quintal
Khandwa(F&V),3,Tonnes,NR,African Sarson,300,650,600,Rs/Quintal
Kukshi,0.41,Tonnes,NR,African Sarson,1500,1900,1700,Rs/Quintal
Lashkar(F&V),3,Tonnes,NR,Cauliflower,800,1200,1000,Rs/Quintal
Petlawad,0.18,Tonnes,NR,Cauliflower,500,2000,1200,Rs/Quintal
Pipariya,0.7,Tonnes,NR,African Sarson,850,1600,1250,Rs/Quintal
Rajgarh,0.9,Tonnes,NR,Local,1000,1600,1300,Rs/Quintal
Sagar(F&V),0.3,Tonnes,NR,Other,400,500,450,Rs/Quintal
Sanwer,0.36,Tonnes,NR,Other,700,800,750,Rs/Quintal
Sendhwa,0.03,Tonnes,NR,Cauliflower,400,800,600,Rs/Quintal
Shamgarh(F&V),0.02,Tonnes,NR,Other,700,900,800,Rs/Quintal
Shivpuri(F&V),0.4,Tonnes,NR,Other,700,700,700,Rs/Quintal
Thandla,1.4,Tonnes,NR,Cauliflower,1000,1200,1100,Rs/Quintal
Ujjain(F&V),0.1,Tonnes,NR,Cauliflower,300,800,500,Rs/Quintal
Maharashtra,,,,,,,,
Ahmednagar,7,Tonnes,NR,Other,500,3000,1750,Rs/Quintal
Amrawati(Frui & Veg. Market),11,Tonnes,NR,Other,1400,1600,1500,Rs/Quintal
Aurangabad,4,Tonnes,NR,Other,1800,2200,2000,Rs/Quintal
Chandrapur(Ganjwad),14,Tonnes,NR,Other,400,1000,600,Rs/Quintal
Ghoti,3,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Islampur,NR,Tonnes,NR,Other,200,280,250,Rs/Quintal
Jalgaon,1,Tonnes,NR,Other,800,1500,1000,Rs/Quintal
Kalyan,NR,Tonnes,NR,Other,1200,1400,1300,Rs/Quintal
Kamthi,1,Tonnes,NR,Other,1000,1600,1400,Rs/Quintal
Karad,1,Tonnes,NR,Other,600,1000,1000,Rs/Quintal
Khed(Chakan),17,Tonnes,NR,Other,500,1000,750,Rs/Quintal
Kolhapur,10,Tonnes,NR,Other,450,1250,850,Rs/Quintal
Maanachar,48,Tonnes,NR,Other,500,1200,825,Rs/Quintal
Mumbai,190,Tonnes,NR,Other,1000,1800,1400,Rs/Quintal
Nagpur,25,Tonnes,NR,Other,700,900,850,Rs/Quintal
Nasik,15,Tonnes,NR,Other,1140,2200,1860,Rs/Quintal
Palus,1,Tonnes,NR,Other,700,1000,900,Rs/Quintal
Pandharpur,1,Tonnes,NR,Other,400,1000,600,Rs/Quintal
Patan,2,Tonnes,NR,Other,800,1200,1000,Rs/Quintal
Pune,84,Tonnes,NR,Other,600,1200,1000,Rs/Quintal
Pune(Hadapsar),28,Tonnes,NR,Other,600,1200,800,Rs/Quintal
Pune(Khadiki),4,Tonnes,NR,Other,400,800,600,Rs/Quintal
Pune(Pimpri),2,Tonnes,NR,Other,1200,1600,1400,Rs/Quintal
Rahata,2,Tonnes,NR,Other,700,1700,1200,Rs/Quintal
Rahuri,2,Tonnes,NR,Other,500,2100,1600,Rs/Quintal
Ramtek,1,Tonnes,NR,Other,800,1000,900,Rs/Quintal
Ratnagiri (Nachane),3,Tonnes,NR,Other,2000,3000,2500,Rs/Quintal
Satara,3,Tonnes,NR,Other,1500,2000,1750,Rs/Quintal
Solapur,664,Tonnes,NR,Other,440,1200,750,Rs/Quintal
Vadgaonpeth,2,Tonnes,NR,Other,800,1800,1400,Rs/Quintal
Vai,2,Tonnes,NR,Other,1000,1300,1150,Rs/Quintal
NCT of Delhi,,,,,,,,
Azadpur,167.1,Tonnes,NR,Cauliflower,250,1000,669,Rs/Quintal
Shahdara,53.73,Tonnes,NR,Cauliflower,600,1000,800,Rs/Quintal
Odisha,,,,,,,,
Angul,3.2,Tonnes,NR,Other,500,700,600,Rs/Quintal
Angul(Jarapada),3,Tonnes,NR,Other,600,1000,800,Rs/Quintal
Bahadajholla,11,Tonnes,NR,Other,1200,1400,1300,Rs/Quintal
Bampada,5,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Banki,1.5,Tonnes,NR,Cauliflower,1400,1600,1500,Rs/Quintal
Bargarh,27.88,Tonnes,NR,Other,600,800,700,Rs/Quintal
Bargarh(Barapalli),2.65,Tonnes,NR,Other,600,800,600,Rs/Quintal
Baripada,4.5,Tonnes,NR,Cauliflower,500,700,600,Rs/Quintal
Betnoti,0.03,Tonnes,NR,Cauliflower,800,1200,1000,Rs/Quintal
Bolangir,3,Tonnes,NR,Other,1000,1200,1000,Rs/Quintal
Bonai,2.5,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Boudh,0.4,Tonnes,NR,Other,1600,2000,2000,Rs/Quintal
Chatta Krushak Bazar,1,Tonnes,NR,Cauliflower,1400,1500,1500,Rs/Quintal
,,,NR,Local,1200,1400,1250,Rs/Quintal
Dhenkanal,1.43,Tonnes,NR,Cauliflower,800,1000,1000,Rs/Quintal
Dungurapalli,1.8,Tonnes,NR,Other,1000,1200,1200,Rs/Quintal
Gopa,2,Tonnes,NR,Cauliflower,1200,1400,1250,Rs/Quintal
,,,NR,Local,1000,1200,1000,Rs/Quintal
Hinjilicut,21,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Jajpur,1.5,Tonnes,NR,Cauliflower,1000,1200,1200,Rs/Quintal
Kamakhyanagar,0.6,Tonnes,NR,Cauliflower,1600,2000,1800,Rs/Quintal
Kantabaji,0.06,Tonnes,NR,Other,1500,2000,2000,Rs/Quintal
Kendrapara,2,Tonnes,NR,Cauliflower,1200,1500,1250,Rs/Quintal
,,,NR,Local,1000,1200,1000,Rs/Quintal
Kendrapara(Marshaghai),1,Tonnes,NR,Cauliflower,1200,1500,1250,Rs/Quintal
,,,NR,Local,1400,1500,1400,Rs/Quintal
Keonjhar,0.7,Tonnes,NR,Other,1800,2000,2000,Rs/Quintal
Keonjhar(Dhekikote),0.6,Tonnes,NR,Other,1800,2000,2000,Rs/Quintal
Khariar,0.5,Tonnes,NR,Other,1500,2000,2000,Rs/Quintal
Khariar Road,1,Tonnes,NR,Cauliflower,1500,1600,1500,Rs/Quintal
Khunthabandha,0.2,Tonnes,NR,Other,1600,2000,2000,Rs/Quintal
Kuchinda,0.45,Tonnes,NR,Other,500,1000,700,Rs/Quintal
Mottagaon,0.52,Tonnes,NR,Other,1000,1200,1000,Rs/Quintal
Padampur,22.6,Tonnes,NR,Cauliflower,1600,1750,1700,Rs/Quintal
Pandkital,1.4,Tonnes,NR,Other,1250,1300,1300,Rs/Quintal
Panposh,82,Tonnes,NR,Other,700,1000,900,Rs/Quintal
Pattamundai,2,Tonnes,NR,Cauliflower,1400,1500,1400,Rs/Quintal
,,,NR,Local,1200,1400,1200,Rs/Quintal
Saharpada,0.6,Tonnes,NR,Other,1800,2000,2000,Rs/Quintal
Sarankul,8,Tonnes,NR,Other,1000,1400,1200,Rs/Quintal
Saraskana,0.5,Tonnes,NR,Cauliflower,500,700,600,Rs/Quintal
Sargipali,2.2,Tonnes,NR,Other,800,1000,900,Rs/Quintal
Tusura,1.2,Tonnes,NR,Other,1400,1500,1400,Rs/Quintal
Udala,2,Tonnes,NR,Local,1000,1100,1000,Rs/Quintal
Punjab,,,,,,,,
Abohar,2.5,Tonnes,NR,Cauliflower,1050,2000,1550,Rs/Quintal
Adampur,1.7,Tonnes,NR,Other,2000,2200,2200,Rs/Quintal
Ahmedgarh,0.1,Tonnes,NR,Other,700,900,800,Rs/Quintal
Ajnala,0.45,Tonnes,NR,Local,1400,1600,1500,Rs/Quintal
Amritsar(Amritsar Mewa Mandi),40,Tonnes,NR,Cauliflower,800,1000,900,Rs/Quintal
Baghapurana,0.3,Tonnes,NR,Cauliflower,1500,1800,1700,Rs/Quintal
Balachaur,0.8,Tonnes,NR,Other,1800,1900,1850,Rs/Quintal
Banga,4.2,Tonnes,NR,Other,1600,2000,1900,Rs/Quintal
Banur,0.2,Tonnes,NR,Other,1200,1500,1300,Rs/Quintal
Banur (Kheragaju),0.3,Tonnes,NR,African Sarson,1200,1500,1300,Rs/Quintal
Barnala,5.2,Tonnes,NR,Other,2000,2300,2150,Rs/Quintal
Bassi Pathana,0.3,Tonnes,NR,Cauliflower,400,600,500,Rs/Quintal
Batala,1.1,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Bhawanigarh,1.1,Tonnes,NR,Other,1600,2000,1800,Rs/Quintal
Bhucho,0.01,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Bhulath,0.14,Tonnes,NR,Cauliflower,1000,1500,1200,Rs/Quintal
Bhulath (Ibrahimaaaaval),NR,Tonnes,NR,Cauliflower,1000,1200,1200,Rs/Quintal
Bhulath (Nadala),0.9,Tonnes,NR,Cauliflower,1000,1300,1200,Rs/Quintal
Bilga,3.58,Tonnes,NR,Other,2500,2700,2600,Rs/Quintal
Budalada,1,Tonnes,NR,Other,1000,1300,1200,Rs/Quintal
Chamkaur Sahib,1.5,Tonnes,NR,Other,1850,1870,1860,Rs/Quintal
Chogawan,0.1,Tonnes,NR,Cauliflower,800,1000,900,Rs/Quintal
Dasuya,2,Tonnes,NR,Other,1500,1800,1800,Rs/Quintal
Dera Baba Nanak,0.2,Tonnes,NR,Other,600,800,700,Rs/Quintal
Dera Bassi,0.1,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Dhanaula,0.18,Tonnes,NR,Cauliflower,900,1100,1000,Rs/Quintal
Dharamkot,0.2,Tonnes,NR,Other,1200,1200,1200,Rs/Quintal
Dhariwal,0.43,Tonnes,NR,Cauliflower,1200,1500,1400,Rs/Quintal
